PLAYER,TYPE,PRICE PAID,Team
K.C. Cariappa,Bowler,"2,40,00,000",3
James Neesham,All-Rounder,"50,00,000",3
Brad Hogg,Bowler,"50,00,000",3
Aditya Garhwal,All-Rounder,"25,00,000",3
Sheldon Jackson,Batsman,"15,00,000",3
Sumit Narwal,All-Rounder,"10,00,000",3
Vaibhav Rawal,All-Rounder,"10,00,000",3
