PLAYER,TYPE,PRICE PAID,Team
T Natarajan,Bowler,"3,00,00,000",2
Varun Aaron,Bowler,"2,80,00,000",2
Eoin Morgan,Batsman,"2,00,00,000",2
Matt Henry,Bowler,"50,00,000",2
Martin Guptill,Batsman,"50,00,000",2
Darren Sammy,All-Rounder,"30,00,000",2
Rahul Tewatia,All-Rounder,"25,00,000",2
Rinku Singh,Batsman,"10,00,000",2
