PLAYER,TYPE,PRICE PAID,Team
Benjamin Stokes,All-Rounder,"14,50,00,000",5
Daniel Christian,All-Rounder,"1,00,00,000",5
Manoj Tiwary,Batsman,"50,00,000",5
Lockie Ferguson,Bowler,"50,00,000",5
Jaydev Unadkat,Bowler,"30,00,000",5
Rahul Chahar,Bowler,"10,00,000",5
Saurabh Kumar,Bowler,"10,00,000",5
Milind Tandon,All-Rounder,"10,00,000",5
Rahul Ajay Tripathi,All-Rounder,"10,00,000",5
